ontology_filename,search_query,result_type,title,url,snippet,relevance_score,match_type
dicl,"""Digital Construction Lifecycle"" ontology",other,Bioregistry - Digital Construction Lifecycle (dicl),https://bioregistry.io/registry/digitalconstruction.lifecycle,An ontology to represent the enhancement of building data throughout the construction lifecycle stages.The local unique identifier BLCS_Framework is used to demonstrate the providers available for Digital Construction Lifecycle (dicl).,0.925,exact_ontology
dicl,"""Digital Construction Lifecycle"" ontology",official_namespace,Digital Construction Information,https://w3id.org/digitalconstruction/0.5/Lifecycle#,"An ontology to represent the enhancement of building data throughout the construction lifecycle stages. The final goal is to describe clearly activities, tasks, and sequences, their interrelation to stakeholders involved and the required information.",0.9100000000000001,exact_ontology
dicl,"""Digital Construction Lifecycle"" ontology",documentation,Digital Construction Information,https://digitalconstruction.github.io/Lifecycle/v/0.5/,"The final development goal is a “Digital Construction Lifecycle (DICL)” or “Lifecycle” ontology which describes clearly activities, tasks, and sequences, their interrelation to stakeholders involved and the required information, etc.",0.81,exact_ontology
dicl,"""Digital Construction Lifecycle"" ontology",documentation,(PDF) Ontology approach for Building Lifecycle data management,https://www.academia.edu/80666202/Ontology_approach_for_Building_Lifecycle_data_management,The complete set of developed ontology frameworks is presented in BIM4EEB Digital Construction Ontology (DiCon) suite and published under the Digital Construction Lifecycle webpage. The DiCon webpage also comprehensively explains the details of the prefixes used in the above ...,0.78,exact_ontology
diclvl,"""A vocabulary for LOD levels"" ontology",official_namespace,A vocabulary for LOD levels,https://w3id.org/digitalconstruction/0.5/Levels#,"Digital Construction Levels vocabulary defines LOD systems and their specific levels as individuals. Note that as this module is a vocabulary, it only specifies named individuals (instances of classes), and does not define any new classes or properties.",1.0,exact_ontology
diclvl,"""A vocabulary for LOD levels"" ontology",documentation,A vocabulary for LOD levels,https://digitalconstruction.github.io/Levels/v/0.5/,A vocabulary for LOD levels. Table of Contents. Annotation Properties.Overview. Digital Construction Levels vocabulary defines LOD systems and their specific levels as individuals.,0.9750000000000001,exact_ontology
dicm,"""Digital Construction Materials"" ontology",official_namespace,Digital Construction Materials,https://w3id.org/digitalconstruction/0.5/Materials#,"The Digital Construction Building Material Ontology (DICBM) defines the necessary relationships between building elements, constructions’ details, materials and their properties. It aims to provide information related to construction details, materials, properties, values and units.",1.0,exact_ontology
dicm,"""Digital Construction Materials"" ontology",documentation,Digital Construction Materials,https://digitalconstruction.github.io/Materials/v/0.5/,"The Digital Construction Building Material Ontology (DICM) explicitly defines the necessary relationships between building elements, constructions’ details, materials and their properties.",0.9625000000000001,exact_ontology
dicm,"""Digital Construction Materials"" ontology",other,About SYPAC | Digital Construction Materials Platform,https://sypac.app/about-us,"Learn how SYPAC is transforming construction logistics by uniting buyers, suppliers, and carriers into one simple digital platform.We provide innovative solutions that streamline the procurement and transport of construction materials.",0.9142857142857144,exact_ontology
dicm,"""Digital Construction Materials"" ontology",other,Digital Passport of Construction Materials,https://www.blueroominnovation.com/en/digital-passport-for-construction-materials/,"The Digital Construction Materials Passport is a digital document that compiles detailed and structured information about the materials or products used in construction. This passport acts as an ""identity card"" for the product and accompanies it throughout its entire useful life.",0.825,exact_ontology
dicm,"""Digital Construction Materials"" ontology",other,Home - Chair of Materials and Methods in Digital Construction,https://www.mae.ed.tum.de/en/m2dc/home/,Digital Construction stands for the use of digital technologies to make the entire life cycle of ... Digital manufacturing processes in constructionSustainable materials for digital manufacturing as well as,0.795,exact_ontology
dicm,"""Digital Construction Materials"" ontology",paper,Construction Materials Methods And Techniques,https://www.libres.tecnm.mx/libweb/HBMDGP/3GF112/ConstructionMaterialsMethodsAndTechniques.pdf,Chapter 1: How of eBook Construction Materials Methods And Techniques and Digital Reading. The story of eBooks traces back with early digital archives and initiatives such as Project Gutenberg that aimed to preserve classic literature.,0.7928571428571428,exact_ontology
dicm,"""Digital Construction Materials"" Materials ontology",other,"Engineering, Construction & Building Materials Insights ...",https://www.mckinsey.com/industries/engineering-construction-and-building-materials/our-insights,"Jan 14, 2026 · Read our latest research, articles, and reports on Engineering, Construction & Building Materials on the changes that matter most for the challenges and opportunities ahead.",0.7928571428571428,exact_ontology
dicm,"""Digital Construction Materials"" Materials ontology",other,"LLM-driven materials knowledge extraction: multimodal parsing, ontology, and agentic systems",https://www.oaepublish.com/articles/jmi.2026.38&rt=LLM-driven+materials+knowledge+extraction:+multimodal+parsing,"Extracting reliable knowledge from unstructured materials literature remains a central bottleneck for data-driven and AI-enabled materials discovery. Large language models (LLMs) are reshaping this task by integrating multimodal document parsing, ontology-guided semantic grounding, structured extraction, and agentic verification into increasingly unified ...",0.7730769230769231,exact_ontology
dicm,"""Digital Construction Materials"" ontology",other,Additive Manufacturing of Sustainable Construction Materials and Form-finding Structures: A Review on Recent Progresses,https://pmc.ncbi.nlm.nih.gov/articles/PMC9831535/,3D Printable Materials section provides a comprehensive review of documented research works on the fresh and hardened properties of different sustainable construction materials utilized in extrusion-based 3D printing.,0.7676470588235295,exact_ontology
dicob,"""Digital Construction Occupancy"" ontology",official_namespace,Digital Construction Occupancy,https://w3id.org/digitalconstruction/0.5/Occupancy#,"Ontology of occupants behaviour inside a building, including environmental conditions and users’ interactions set the parameters for an accurate comfort behavioural profile.",1.0,exact_ontology
dicob,"""Digital Construction Occupancy"" ontology",documentation,Digital Construction Occupancy,https://digitalconstruction.github.io/Occupancy/v/0.5/,"Digital Construction Occupancy ontology covers the factors affecting occupants' comfort, including indoor air quality and building acoustics. It is based on the DNA (Drivers, Needs, Actions) model developed in the HIT2GAP project .",0.9625000000000001,exact_ontology
dicob,"""Digital Construction Occupancy"" ontology",other,bioregistry.io/api/registry/digitalconstruction.occupancy/ols.json,https://bioregistry.io/api/registry/digitalconstruction.occupancy/ols.json,"represents those aspects of construction and renovation projects that concern the comfort, safety and health of occupants, including visual and thermal comfort, indoor air quality and building acoustics, as well as related sensor observations.",0.7636363636363637,exact_ontology
dicp,"""Digital Construction Processes"" ontology",official_namespace,Digital Construction Processes,https://w3id.org/digitalconstruction/0.5/Processes#,"Process ontology provides the concepts for the activities and their relationships between different entities (building objects, information entities, resources, and the environment). The relationships are represented with variables and constraints.",1.0,exact_ontology
dicp,"""Digital Construction Processes"" ontology",other,Advantages of Digital Construction Processes: | Construction Project Management,https://struxhub.com/blog/advantages-of-digital-construction-processes-real-world-case-studies/,"Adopting Digital Processes: A Guided Path. A Digital Future Awaits. Advantages of Digital Construction Processes. Digital Construction—More Than Just a Buzzword. Ever wondered how the term “digital construction” is changing the game in real, tangible ways?",0.9062500000000001,exact_ontology
